2024 Halloween Harvest Sell Through by Brand,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,_sheet,Halloween Harvest Sell Through by Segment - 2024 MSS Items,Halloween Harvest Performance by Item - 2024 MSS Items,Unnamed: 0,2024 Halloween Harvest Sell Thru by Item,2024 Halloween Harvest Sell Thru by Vendor,Encore Halloween Harvest 2024 Items,All ,635222,868061,498786,260202,0,2262271,2231407.78,3155883.59,1758064.54,1009134.18,0.1,8154490.09,1059357.44,1501089.85,834455.98,491695.28,0.2,3886598.55,Unnamed: 26,Unnamed: 27,Unnamed: 28,Encore Hollaween Harvest 2024 (Actual Sales from Ahold),Unnamed: 21,Unnamed: 22,Unnamed: 23,2024 Halloween Harvest Sales,Unnamed: 24
,Table and Mantle Décor,Halloween Harvest 2024,Halloween, SL Hal Wdn Gnm Tbl Dcr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),241872,00004152020475,SL HAL WDN GNM TBL DCR,2400,1857,7490.230000000002,8899.029999999975,0.77375,1.79,4296,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.792154012,11501.16963,Global,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween, SL Hal Wdn Chrctr Dcr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),241908,00004152020476,SL HAL WDN CHRCTR DCR,2592,1813,7297.869999999997,8684.269999999977,0.6994598765432098,1.8,4665.6,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,12415.68,Gibo,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL Hal House Cntdwn Dcr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),241911,00004152020477,SL HAL HOUSE CNTDWN DCR,1080,648,3916.7200000000003,4401.519999999999,0.6,3.02,3261.6,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.792469136,7335.866667,Gibo,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL Hal LED Pmpkn Dcr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242026,00004152020480,SL HAL LED PMPKN DCR,1554,397,3189.5299999999966,3570.529999999995,0.2554697554697555,3.75,5827.5,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.993778338,13976.33154,Gibo,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL Hal Drctnl Broom Dcr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242051,00004152020481,SL HAL DRCTNL BROOM DCR,906,414,3745.859999999998,4137.859999999996,0.45695364238410596,4.2,3805.2,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.994830918,9055.316812,Zest,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL Hal Bird Décor 3,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242064,00004152020483,SL HAL BIRD DECOR 3,2436,1921,11597.989999999985,13044.389999999985,0.7885878489326765,2.9,7064.4,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79041645,16541.45447,Global,Décor,Yes
,Outdoor Décor,Halloween Harvest 2024,Halloween,SL Hal Stnd Chrctr Dcr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242077,00004152020485,SL HAL STND CHRCTR DCR,3900,1239,12459.109999999982,13604.109999999979,0.3176923076923077,5.02,19578,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97991122,42821.65375,Zest,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL Hal LED Ghost Dcr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242079,00004152020486,SL HAL LED GHOST DCR,1140,275,3592.2499999999977,4124.249999999997,0.2412280701754386,6.29,7170.6,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.99727273,17096.89091,Gibo,Décor,Yes
,Lighted Pumpkin and Skull,Halloween Harvest 2024,Halloween, SL Hal Jack O Lntrn Lt,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242081,00004152020488,SL HAL JACK O LNTRN LT,3588,2153,10810.969999999983,12467.76999999999,0.6000557413600892,2.5,8970,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79088249,20777.68637,Zest,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL Hal LU Cer Ghosts,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242085,00004152020490,SL HAL LU CER GHOSTS,864,629,4418.709999999996,5026.709999999994,0.7280092592592593,3.59,3101.76,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.991589825,6904.733609,Zest,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL  Hal Pumpkin,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242086,00004152020491,SL HAL PUMPKIN,612,285,2860.149999999998,3134.149999999997,0.46568627450980393,5.67,3470.04,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.99701754,6730.174737,Global,Décor,Yes
,Candle & Lights,Halloween Harvest 2024,Halloween,SL Hal LED Cutout Lntrn,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242087,00004152020492,SL HAL LED CUTOUT LNTRN,1212,295,1482.4500000000012,1711.2499999999989,0.2433993399339934,2.51,3042.12,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800847458,7030.627119,Decra Lite,Décor,Yes
,Candle & Lights,Halloween Harvest 2024,Halloween,SL Hal LED Spooky Cndle,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242088,00004152020493,SL HAL LED SPOOKY CNDLE,1107,325,2942.749999999998,3246.7499999999973,0.2935862691960253,4.53,5014.71,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,11058.93,Decra Lite,Décor,Yes
,Candle & Lights,Halloween Harvest 2024,Halloween, SL Hal 2 Ast Clr Lntrn,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242095,00004152020494,SL HAL 2 AST CLR LNTRN,738,220,2878.2999999999975,3294.299999999996,0.2981029810298103,5.8,4280.4,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97409091,11050.87909,CTM,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween, SL Hal Spder Lght Hldr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242096,00004152020495,SL HAL SPDER LGHT HLDR,1152,416,1260.340000000001,1451.8400000000015,0.3611111111111111,1.59,1831.68,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,4020.48,Gibo,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL HAL 12X12 ICN GL CLG,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242102,00004152020496,SL HAL 12X12 ICN GL CLG,1638,1220,3647.800000000001,3647.800000000001,0.7448107448107448,1.6,2620.8,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,4897.62,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL HAL 12X12 GLY GL CLG,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242261,00004152020497,SL HAL 12X12 GLY GL CLG,1638,1132,3381.6800000000007,3381.6800000000007,0.6910866910866911,1.6,2620.8,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.987349823,4893.279011,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL HAL 12X12 HPY GL CLG,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242262,00004152020498,SL HAL 12X12 HPY GL CLG,1638,890,2661.1,2661.1,0.5433455433455433,1.6,2620.8,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,4897.62,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL Hal Ghs Cdrn GL CLNG,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242350,00004152020502,SL HAL GHS CDRN GL CLNG,324,199,794.0100000000001,794.0100000000001,0.6141975308641975,1.69,547.56,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,1292.76,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL HAL Ggly eye Clng,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242368,00004152020503,SL HAL GGLY EYE CLNG,324,162,646.38,646.38,0.5,1.69,547.56,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,1292.76,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL HAL 6X12 HP GL Cling,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242544,00004152020505,SL HAL 6X12 HP GL CLING,1464,847,1685.5300000000052,1685.5300000000052,0.578551912568306,0.75,1098,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,2913.36,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL HAL 6X12 BOO GL CLNG,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242554,00004152020506,SL HAL 6X12 BOO GL CLNG,1464,1101,2190.990000000006,2190.990000000006,0.7520491803278688,0.75,1098,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,2913.36,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL HAL 6X12 SKL GL CLNG,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242555,00004152020507,SL HAL 6X12 SKL GL CLNG,1464,764,1520.3600000000042,1520.3600000000042,0.5218579234972678,0.75,1098,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,2913.36,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL Hal 6X12 CTS Gl Clng,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242566,00004152020508,SL HAL 6X12 CTS GL CLNG,1464,978,1946.2200000000062,1946.2200000000062,0.6680327868852459,0.75,1098,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,2913.36,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL Hal 6X12 JL GLW CLNG,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242576,00004152020510,SL HAL 6X12 JL GLW CLNG,390,285,567.15,567.15,0.7307692307692307,0.81,315.9,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,776.1,Mello Smello,Décor,Yes
,Window Décor,Halloween Harvest 2024,Halloween,SL Hal 6X12 HNTD HS GLW,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242584,00004152020511,SL HAL 6X12 HNTD HS GLW,390,290,577.1000000000001,577.1000000000001,0.7435897435897436,0.81,315.9,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,776.1,Mello Smello,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL  Hal Skeleton Dcr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242588,00004152020514,SL HAL SKELETON DCR,2112,1165,5869.750000000003,6738.549999999987,0.5516098484848485,2.37,5005.44,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78416309,12216.15245,Global,Décor,Yes
,Candle & Lights,Halloween Harvest 2024,Halloween,SL Hal Pthwy Stks Pmpkn,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242589,00004152020515,SL HAL PTHWY STKS PMPKN,1224,140,988.6000000000008,1118.6000000000006,0.11437908496732026,3.86,4724.64,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99,9779.76,Decra Lite,Décor,Yes
,Candle & Lights,Halloween Harvest 2024,Halloween,SL Hal Pthwy Stks ghsts,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242590,00004152020516,SL HAL PTHWY STKS GHSTS,1164,134,943.6600000000007,1070.6600000000008,0.11512027491408934,3.86,4493.04,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99,9300.36,Decra Lite,Décor,Yes
,Table and Mantle Décor,Halloween Harvest 2024,Halloween,SL Hal DOD Bird Décor,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242593,00004152020519,SL HAL DOD BIRD DECOR,2412,811,4897.889999999994,5508.289999999989,0.33623548922056384,2.9,6994.8,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.791972873,16382.23857,Global,Décor,Yes
,Serve Ware,Halloween Harvest 2024,Harvest,SL Har FL Mel Serv Bowl,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242610,00004152020535,SL HAR FL MEL SERV BOWL,1884,566,4016.3399999999942,4522.33999999999,0.30042462845010615,3.21,6047.64,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99,15053.16,Max Union,Housewares,Yes
,Tabletop,Halloween Harvest 2024,Harvest,SL Har FL Mel Rct Plttr,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242620,00004152020536,SL HAR FL MEL RCT PLTTR,3072,564,2272.7600000000007,2701.559999999993,0.18359375,2.01,6174.72,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,14714.88,Max Union,Housewares,Yes
,Beverage and Hydration,Halloween Harvest 2024,Harvest,SL Har FL Kids Tumbler,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242621,00004152020537,SL HAR FL KIDS TUMBLER,5652,2337,7052.629999999999,8157.629999999997,0.4134819532908705,1.17,6612.84,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.490641849,19729.10773,Max Union,Housewares,Yes
,Tabletop,Halloween Harvest 2024,Harvest,SL Har FL Kids Mel Bowl,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242622,00004152020538,SL HAR FL KIDS MEL BOWL,3780,1308,3943.4199999999973,4566.4199999999955,0.346031746031746,1,3780,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.491146789,13196.53486,Max Union,Housewares,Yes
,Tabletop,Halloween Harvest 2024,Harvest,SL Har FL Kids Mel Plte,2024,STOP AND SHOP,,,,LEVEL NOT AVAILABLE(3000000000),242623,00004152020539,SL HAR FL KIDS MEL PLTE,3648,979,2946.2099999999987,3419.2099999999964,0.26836622807017546,1.05,3830.4,Data_TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.492553626,12740.83563,Max Union,Housewares,Yes
